date,account_id,institution,currency,native_balance,usd_balance,threshold_usd_value,balance_source,evidence_class,confidence,source_refs,notes,review_flags
2025-08-10,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-11,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-12,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-13,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-14,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-15,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-16,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-17,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-18,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-19,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-20,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-21,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-22,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-23,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-24,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-25,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-26,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-27,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-28,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-29,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-30,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10000000,2649.98,2649.975355,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-08-31,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,observed,transaction,high,fictional-orbit-q3.pdf:p1:l10,"Selected last monetary value on line: $10,100,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-09-01,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-02,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-03,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-04,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-05,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-06,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-07,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-08,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-09,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-10,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-11,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-12,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-13,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-14,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10100000,2676.48,2676.475109,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-09-15,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,observed,transaction,high,fictional-orbit-q3.pdf:p1:l11,"Selected last monetary value on line: $10,250,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-09-16,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-17,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-18,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-19,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-20,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-21,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-22,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-23,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-24,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-25,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-26,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-27,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-28,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-29,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10250000,2716.22,2716.224739,carried-forward,carried-forward,medium,fictional-orbit-q3.pdf:p1:l11,No same-day balance found; carried forward most recent observed account balance.,
2025-09-30,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10200000,2702.97,2702.974862,observed,transaction,high,fictional-orbit-q3.pdf:p1:l12,"Selected last monetary value on line: $10,200,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-10-01,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,observed,transaction,high,fictional-orbit-q4.pdf:p1:l8,"Selected last monetary value on line: $10,300,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-10-02,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-03,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-04,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-05,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-06,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-07,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-08,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-09,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10300000,2729.47,2729.474616,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l8,No same-day balance found; carried forward most recent observed account balance.,
2025-10-10,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,observed,transaction,high,fictional-orbit-q4.pdf:p1:l9,"Selected last monetary value on line: $10,500,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-10-11,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-12,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-13,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-14,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-15,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-16,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-17,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-18,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-19,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-20,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-21,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-22,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-23,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-24,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-25,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-26,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-27,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-28,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-29,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-30,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10500000,2782.47,2782.474123,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l9,No same-day balance found; carried forward most recent observed account balance.,
2025-10-31,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,observed,transaction,high,fictional-orbit-q4.pdf:p1:l10,"Selected last monetary value on line: $10,400,000; ISO/date-first numeric date; Recognized source-bound COP Fecha Descripción Movimiento Tarjeta Débito Abono Saldo table; selected the final currency-marked Saldo value.; Whole-COP comma grouping accepted only in the confirmed, source-bound COP Saldo table context.",
2025-11-01,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-02,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-03,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-04,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-05,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-06,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-07,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-08,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-09,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-10,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-11,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-12,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-13,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-14,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-15,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-16,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-17,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-18,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-19,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-20,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-21,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-22,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-23,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-24,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-25,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-26,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-27,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
2025-11-28,synthetic-demo-account-0042,Fictional Orbit Bank - Synthetic Demo Only,COP,10400000,2755.97,2755.974369,carried-forward,carried-forward,medium,fictional-orbit-q4.pdf:p1:l10,No same-day balance found; carried forward most recent observed account balance.,
